CMDLINE C:\ProgramData\miniconda3\envs\fairseq\python.exe scripts/animal2vec_manifest.py D:\Data\MeerKAT\MeerKAT_10s_2024-06-12 --dest D:\Data\MeerKAT\MeerKAT_10s_2024-06-12\manifest --ext wav --valid-percent 0.2 --n-split 5
MEM 144.117188 1758234145.1747
MEM 144.117188 1758234145.2761
MEM 144.117188 1758234145.3907
MEM 144.117188 1758234145.4907
MEM 144.117188 1758234145.5917
MEM 144.117188 1758234145.6931
MEM 144.117188 1758234145.7970
MEM 144.117188 1758234145.9002
MEM 144.117188 1758234146.0046
MEM 144.117188 1758234146.1065
MEM 144.117188 1758234146.2187
MEM 144.117188 1758234146.3326
MEM 144.117188 1758234146.4401
MEM 144.117188 1758234146.5516
MEM 144.117188 1758234146.6585
MEM 144.117188 1758234146.7702
MEM 144.117188 1758234146.8820
MEM 144.117188 1758234146.9932
MEM 144.117188 1758234147.1049
MEM 144.117188 1758234147.2082
MEM 144.117188 1758234147.3082
MEM 144.117188 1758234147.4084
MEM 144.117188 1758234147.5088
MEM 144.117188 1758234147.6215
MEM 144.117188 1758234147.7250
MEM 144.117188 1758234147.8261
MEM 144.117188 1758234147.9329
MEM 144.117188 1758234148.0413
MEM 144.117188 1758234148.1527
MEM 144.117188 1758234148.2566
MEM 144.117188 1758234148.3567
MEM 144.117188 1758234148.4591
MEM 144.117188 1758234148.5593
MEM 144.117188 1758234148.6606
MEM 144.117188 1758234148.7747
MEM 144.117188 1758234148.8769
MEM 144.117188 1758234148.9916
MEM 144.117188 1758234149.0926
MEM 144.117188 1758234149.1928
MEM 144.117188 1758234149.2945
MEM 144.117188 1758234149.4080
MEM 144.117188 1758234149.5098
MEM 144.117188 1758234149.6120
MEM 144.117188 1758234149.7245
MEM 144.117188 1758234149.8387
MEM 144.117188 1758234149.9496
MEM 144.117188 1758234150.0595
MEM 144.117188 1758234150.1721
MEM 144.117188 1758234150.2746
MEM 144.117188 1758234150.3756
MEM 144.117188 1758234150.4901
MEM 144.117188 1758234150.5922
MEM 144.117188 1758234150.6925
MEM 144.117188 1758234150.8065
MEM 144.117188 1758234150.9079
MEM 144.117188 1758234151.0082
MEM 144.117188 1758234151.1219
MEM 144.117188 1758234151.2270
MEM 144.117188 1758234151.3388
MEM 144.117188 1758234151.4425
MEM 144.117188 1758234151.5580
MEM 144.117188 1758234151.6730
MEM 144.117188 1758234151.7732
MEM 144.117188 1758234151.8890
MEM 144.117188 1758234152.0039
MEM 144.117188 1758234152.1111
MEM 144.117188 1758234152.2130
MEM 144.117188 1758234152.3256
MEM 144.117188 1758234152.4262
MEM 144.117188 1758234152.5379
MEM 144.183594 1758234152.6410
MEM 144.183594 1758234152.7444
MEM 144.183594 1758234152.8556
MEM 144.183594 1758234152.9585
MEM 144.183594 1758234153.0619
MEM 144.183594 1758234153.1746
MEM 144.183594 1758234153.2784
MEM 144.183594 1758234153.3810
MEM 144.183594 1758234153.4825
MEM 144.183594 1758234153.5913
MEM 144.183594 1758234153.6930
MEM 144.183594 1758234153.8069
MEM 144.183594 1758234153.9080
MEM 144.183594 1758234154.0238
MEM 144.183594 1758234154.1247
MEM 144.183594 1758234154.2257
MEM 144.183594 1758234154.3267
MEM 144.183594 1758234154.4414
MEM 144.183594 1758234154.5572
